product_class,Month,sales_volume
C4176,2/1/2016,34686
C4176,3/1/2016,36102
C4176,4/1/2016,53297
C4176,5/1/2016,47464
C4176,6/1/2016,38598
C4176,7/1/2016,40955
C4176,8/1/2016,37925
C4176,9/1/2016,39060
C4176,10/1/2016,41166
C4176,11/1/2016,39964
C4176,12/1/2016,48758
C4176,1/1/2017,51172
C4176,2/1/2017,44402
C4176,3/1/2017,47662
C4176,4/1/2017,49045
C4176,5/1/2017,42691
C4176,6/1/2017,38205
C4176,7/1/2017,37270
C4198,12/1/2016,2894
C4198,1/1/2017,132
C4198,2/1/2017,1
C4210,8/1/2015,157
C4210,9/1/2015,148
C4210,10/1/2015,149
C4210,11/1/2015,102
C4210,12/1/2015,48
C4210,1/1/2016,85
C4210,2/1/2016,63
C4210,3/1/2016,129
C4210,4/1/2016,139
C4210,5/1/2016,151
C4210,6/1/2016,141
C4210,7/1/2016,238
C4210,8/1/2016,151
C4210,9/1/2016,212
C4210,10/1/2016,230
C4210,11/1/2016,245
C4210,12/1/2016,246
C4210,1/1/2017,303
C4210,2/1/2017,224
C4210,3/1/2017,236
C4210,4/1/2017,256
C4210,5/1/2017,67
C4212,10/1/2015,59
C4212,11/1/2015,190
C4212,12/1/2015,164
C4212,1/1/2016,269
C4212,2/1/2016,146
C4212,3/1/2016,135
C4212,4/1/2016,143
C4212,5/1/2016,146
C4212,6/1/2016,99
C4212,7/1/2016,121
C4212,8/1/2016,112
C4212,9/1/2016,107
C4212,10/1/2016,134
C4212,11/1/2016,188
C4212,12/1/2016,178
C4212,1/1/2017,106
C4212,2/1/2017,152
C4212,3/1/2017,125
C4212,4/1/2017,121
C4212,5/1/2017,102
C4212,6/1/2017,103
C4212,7/1/2017,153
C4214,1/1/2013,164
C4214,2/1/2013,161
C4214,3/1/2013,170
C4214,4/1/2013,142
C4214,5/1/2013,298
C4214,6/1/2013,188
C4214,7/1/2013,206
C4214,8/1/2013,168
C4214,9/1/2013,48
C4214,10/1/2013,62
C4214,11/1/2013,139
C4214,12/1/2013,174
C4214,1/1/2014,184
C4214,2/1/2014,214
C4214,3/1/2014,286
C4214,4/1/2014,283
C4214,5/1/2014,300
C4214,6/1/2014,244
C4214,7/1/2014,290
C4214,8/1/2014,353
C4214,9/1/2014,299
C4214,10/1/2014,274
C4214,11/1/2014,250
C4214,12/1/2014,308
C4214,1/1/2015,346
C4214,2/1/2015,295
C4214,3/1/2015,334
C4214,4/1/2015,311
C4214,5/1/2015,300
C4214,6/1/2015,261
C4214,7/1/2015,277
C4214,8/1/2015,279
C4214,9/1/2015,247
C4214,10/1/2015,257
C4214,11/1/2015,209
C4214,12/1/2015,240
C4214,1/1/2016,249
C4214,2/1/2016,208
C4214,3/1/2016,244
C4214,4/1/2016,231
C4214,5/1/2016,231
C4214,6/1/2016,198
C4214,7/1/2016,220
C4214,8/1/2016,203
C4214,9/1/2016,189
C4214,10/1/2016,171
C4214,11/1/2016,210
C4214,12/1/2016,182
C4214,1/1/2017,196
C4214,2/1/2017,205
C4214,3/1/2017,224
C4214,4/1/2017,277
C4214,5/1/2017,611
C4214,6/1/2017,650
C4214,7/1/2017,771
C4222,1/1/2013,1588
C4222,2/1/2013,1546
C4222,3/1/2013,1364
C4222,4/1/2013,1378
C4222,5/1/2013,1226
C4222,6/1/2013,1247
C4222,7/1/2013,1971
C4222,8/1/2013,2016
C4222,9/1/2013,1413
C4222,10/1/2013,1452
C4222,11/1/2013,1325
C4222,12/1/2013,1701
C4222,1/1/2014,761
C4222,2/1/2014,1305
C4222,3/1/2014,1458
C4222,4/1/2014,1380
C4222,5/1/2014,1145
C4222,6/1/2014,1198
C4222,7/1/2014,1484
C4222,8/1/2014,1746
C4222,9/1/2014,1435
C4222,10/1/2014,1345
C4222,11/1/2014,1295
C4222,12/1/2014,1652
C4222,1/1/2015,1468
C4222,2/1/2015,1953
C4222,3/1/2015,1381
C4222,4/1/2015,1073
C4222,5/1/2015,1064
C4222,6/1/2015,1524
C4222,7/1/2015,1081
C4222,8/1/2015,1171
C4222,9/1/2015,1111
C4222,10/1/2015,1185
C4222,11/1/2015,1044
C4222,12/1/2015,1507
C4222,1/1/2016,1441
C4222,2/1/2016,897
C4222,3/1/2016,742
C4222,4/1/2016,844
C4222,5/1/2016,1035
C4222,6/1/2016,986
C4222,7/1/2016,792
C4222,8/1/2016,843
C4222,9/1/2016,1200
C4222,10/1/2016,1671
C4222,11/1/2016,2027
C4222,12/1/2016,1027
C4222,1/1/2017,1973
C4222,2/1/2017,596
C4222,3/1/2017,842
C4222,4/1/2017,668
C4222,5/1/2017,3260
C4222,6/1/2017,2048
C4222,7/1/2017,2065
C4228,10/1/2015,946
C4228,11/1/2015,734
C4228,12/1/2015,901
C4228,1/1/2016,600
C4228,2/1/2016,520
C4228,3/1/2016,708
C4228,4/1/2016,801
C4228,5/1/2016,660
C4228,6/1/2016,501
C4228,7/1/2016,777
C4228,8/1/2016,824
C4228,9/1/2016,438
C4228,10/1/2016,566
C4228,11/1/2016,484
C4228,12/1/2016,552
C4228,1/1/2017,492
C4228,2/1/2017,450
C4228,3/1/2017,470
C4228,4/1/2017,515
C4228,5/1/2017,135
C4250,1/1/2014,177
C4250,2/1/2014,48
C4250,3/1/2014,27
C4250,4/1/2014,11
C4250,5/1/2014,10
C4250,6/1/2014,2
C4250,7/1/2014,225
C4250,8/1/2014,411
C4250,9/1/2014,298
C4250,10/1/2014,251
C4250,11/1/2014,308
C4250,12/1/2014,340
C4250,1/1/2015,198
C4250,2/1/2015,273
C4250,3/1/2015,269
C4250,4/1/2015,242
C4250,5/1/2015,296
C4250,6/1/2015,256
C4250,7/1/2015,299
C4250,8/1/2015,320
C4250,9/1/2015,230
C4250,10/1/2015,221
C4250,11/1/2015,191
C4250,12/1/2015,282
C4250,1/1/2016,166
C4250,2/1/2016,154
C4250,3/1/2016,232
C4250,4/1/2016,197
C4250,5/1/2016,261
C4250,6/1/2016,257
C4250,7/1/2016,395
C4250,8/1/2016,312
C4250,9/1/2016,259
C4250,10/1/2016,297
C4250,11/1/2016,277
C4250,12/1/2016,365
C4250,1/1/2017,347
C4250,2/1/2017,213
C4250,3/1/2017,196
C4250,4/1/2017,166
C4250,5/1/2017,40
C4252,1/1/2013,1721
C4252,2/1/2013,1720
C4252,3/1/2013,1957
C4252,4/1/2013,1787
C4252,5/1/2013,1839
C4252,6/1/2013,2055
C4252,7/1/2013,2200
C4252,8/1/2013,2111
C4252,9/1/2013,1769
C4252,10/1/2013,1910
C4252,11/1/2013,1650
C4252,12/1/2013,1874
C4252,1/1/2014,2652
C4252,2/1/2014,1726
C4252,3/1/2014,3016
C4252,4/1/2014,1857
C4252,5/1/2014,1893
C4252,6/1/2014,1798
C4252,7/1/2014,2750
C4252,8/1/2014,2205
C4252,9/1/2014,2750
C4252,10/1/2014,2978
C4252,11/1/2014,3180
C4252,12/1/2014,3900
C4252,1/1/2015,1933
C4252,2/1/2015,1656
C4252,3/1/2015,2048
C4252,4/1/2015,2134
C4252,5/1/2015,2778
C4252,6/1/2015,3048
C4252,7/1/2015,2620
C4252,8/1/2015,3613
C4252,9/1/2015,3710
C4252,10/1/2015,3732
C4252,11/1/2015,3913
C4252,12/1/2015,3418
C4252,1/1/2016,1932
C4252,2/1/2016,2497
C4252,3/1/2016,2797
C4252,4/1/2016,3825
C4252,5/1/2016,2690
C4252,6/1/2016,3045
C4252,7/1/2016,4345
C4252,8/1/2016,4090
C4252,9/1/2016,3660
C4252,10/1/2016,3886
C4252,11/1/2016,4083
C4252,12/1/2016,4131
C4252,1/1/2017,4136
C4252,2/1/2017,5014
C4252,3/1/2017,3846
C4252,4/1/2017,4298
C4252,5/1/2017,2807
C4252,6/1/2017,1589
C4252,7/1/2017,1422
C4254,1/1/2013,546
C4254,2/1/2013,320
C4254,3/1/2013,410
C4254,4/1/2013,363
C4254,5/1/2013,353
C4254,6/1/2013,352
C4254,7/1/2013,402
C4254,8/1/2013,425
C4254,9/1/2013,377
C4254,10/1/2013,329
C4254,11/1/2013,332
C4254,12/1/2013,422
C4254,1/1/2014,359
C4254,2/1/2014,285
C4254,3/1/2014,379
C4254,4/1/2014,348
C4254,5/1/2014,274
C4254,6/1/2014,303
C4254,7/1/2014,247
C4254,8/1/2014,260
C4254,9/1/2014,208
C4254,10/1/2014,193
C4254,11/1/2014,189
C4254,12/1/2014,260
C4254,1/1/2015,215
C4254,2/1/2015,200
C4254,3/1/2015,217
C4254,4/1/2015,237
C4254,5/1/2015,604
C4254,6/1/2015,591
C4254,7/1/2015,628
C4254,8/1/2015,876
C4254,9/1/2015,892
C4254,10/1/2015,861
C4254,11/1/2015,828
C4254,12/1/2015,798
C4254,1/1/2016,745
C4254,2/1/2016,940
C4254,3/1/2016,930
C4254,4/1/2016,828
C4254,5/1/2016,838
C4254,6/1/2016,634
C4254,7/1/2016,787
C4254,8/1/2016,856
C4254,9/1/2016,858
C4254,10/1/2016,961
C4254,11/1/2016,1126
C4254,12/1/2016,1243
C4254,1/1/2017,1188
C4254,2/1/2017,589
C4254,3/1/2017,1021
C4254,4/1/2017,1130
C4254,5/1/2017,2855
C4254,6/1/2017,4410
C4254,7/1/2017,5212
C4255,11/1/2015,673
C4255,12/1/2015,908
C4255,1/1/2016,1533
C4255,2/1/2016,1277
C4255,3/1/2016,1216
C4255,4/1/2016,1285
C4255,5/1/2016,1448
C4255,6/1/2016,1371
C4255,7/1/2016,1368
C4255,8/1/2016,1383
C4255,9/1/2016,1361
C4255,10/1/2016,1718
C4255,11/1/2016,1667
C4255,12/1/2016,1672
C4255,1/1/2017,1531
C4255,2/1/2017,675
C4255,3/1/2017,91
C4255,4/1/2017,58
C5192,10/1/2016,1783
C5192,11/1/2016,1309
C5192,12/1/2016,1027
C5192,1/1/2017,773
C5192,2/1/2017,549
C5192,3/1/2017,472
C5192,4/1/2017,257
C5192,5/1/2017,151
C5192,6/1/2017,60
C5192,7/1/2017,46
C5222,9/1/2015,307
C5222,10/1/2015,6085
C5222,11/1/2015,4803
C5222,12/1/2015,5961
C5222,1/1/2016,5257
C5222,2/1/2016,5705
C5222,3/1/2016,5703
C5222,4/1/2016,7026
C5222,5/1/2016,6041
C5222,6/1/2016,4855
C5222,7/1/2016,5769
C5222,8/1/2016,4439
C5222,9/1/2016,5797
C5222,10/1/2016,6036
C5222,11/1/2016,5361
C5222,12/1/2016,6654
C5222,1/1/2017,5602
C5222,2/1/2017,5679
C5222,3/1/2017,6525
C5222,4/1/2017,5845
C5222,5/1/2017,6806
C5222,6/1/2017,5993
C5222,7/1/2017,6059
C5224,1/1/2014,1726
C5224,3/1/2014,1959
C5224,7/1/2014,1898
C5224,9/1/2014,2628
C5224,10/1/2014,1959
C5224,11/1/2014,1988
C5224,12/1/2014,2787
C5224,4/1/2015,2180
C5224,5/1/2015,2960
C5224,6/1/2015,2300
C5224,7/1/2015,3025
C5224,8/1/2015,2678
C5224,9/1/2015,2095
C5224,10/1/2015,2470
C5224,11/1/2015,2380
C5224,12/1/2015,2881
C5224,1/1/2016,1846
C5224,2/1/2016,2063
C5224,3/1/2016,2356
C5224,4/1/2016,2224
C5224,5/1/2016,2214
C5224,6/1/2016,1875
C5224,7/1/2016,2174
C5224,8/1/2016,2459
C5224,9/1/2016,2366
C5224,10/1/2016,2726
C5224,11/1/2016,2471
C5224,12/1/2016,3035
C5224,1/1/2017,2511
C5224,2/1/2017,2126
C5224,3/1/2017,2110
C5224,4/1/2017,3065
C5224,5/1/2017,2769
C5224,6/1/2017,2295
C5224,7/1/2017,2466
C5244,10/1/2015,1437
C5244,11/1/2015,852
C5244,12/1/2015,1735
C5244,1/1/2016,718
C5244,2/1/2016,1448
C5244,3/1/2016,1117
C5244,4/1/2016,636
C5244,5/1/2016,1409
C5244,6/1/2016,1070
C5244,7/1/2016,1294
C5244,8/1/2016,1099
C5244,9/1/2016,1006
C5244,10/1/2016,640
C5244,11/1/2016,1117
C5244,12/1/2016,1281
C5244,1/1/2017,717
C5244,2/1/2017,604
C5244,3/1/2017,969
C5244,4/1/2017,609
C5244,5/1/2017,973
C5244,6/1/2017,330
C5244,7/1/2017,1138
C5250,10/1/2015,1720
C5250,11/1/2015,580
C5250,12/1/2015,1927
C5250,1/1/2016,555
C5250,2/1/2016,1499
C5250,3/1/2016,801
C5250,4/1/2016,1341
C5250,5/1/2016,1012
C5250,6/1/2016,1222
C5250,7/1/2016,1261
C5250,8/1/2016,1907
C5250,9/1/2016,818
C5250,10/1/2016,1590
C5250,11/1/2016,1013
C5250,12/1/2016,1721
C5250,1/1/2017,733
C5250,2/1/2017,1791
C5250,3/1/2017,711
C5250,4/1/2017,1858
C5250,5/1/2017,569
C5250,6/1/2017,1406
C5250,7/1/2017,848
C5308,1/1/2014,202
C5308,3/1/2014,172
C5308,7/1/2014,207
C5308,9/1/2014,151
C5308,10/1/2014,163
C5308,11/1/2014,135
C5308,12/1/2014,504
C5308,6/1/2015,177
C5308,7/1/2015,123
C5308,8/1/2015,139
C5308,9/1/2015,147
C5308,10/1/2015,1428
C5308,11/1/2015,1292
C5308,12/1/2015,8884
C5308,1/1/2016,1666
C5308,2/1/2016,1139
C5308,3/1/2016,1297
C5308,4/1/2016,1250
C5308,5/1/2016,1308
C5308,6/1/2016,1871
C5308,7/1/2016,1571
C5308,8/1/2016,1541
C5308,9/1/2016,1492
C5308,10/1/2016,1660
C5308,11/1/2016,1448
C5308,12/1/2016,10750
C5308,1/1/2017,1823
C5308,2/1/2017,1033
C5308,3/1/2017,1488
C5308,4/1/2017,1619
C5308,5/1/2017,1836
C5308,6/1/2017,2370
C5308,7/1/2017,1845
C5322,1/1/2014,3502
C5322,3/1/2014,4730
C5322,7/1/2014,3595
C5322,9/1/2014,3842
C5322,10/1/2014,4198
C5322,11/1/2014,4273
C5322,12/1/2014,4259
C5322,6/1/2015,3627
C5322,7/1/2015,3447
C5322,8/1/2015,3279
C5322,9/1/2015,3597
C5322,10/1/2015,3989
C5322,11/1/2015,3305
C5322,12/1/2015,2859
C5322,1/1/2016,2779
C5322,2/1/2016,2677
C5322,3/1/2016,2528
C5322,4/1/2016,2783
C5322,5/1/2016,3044
C5322,6/1/2016,3204
C5322,7/1/2016,3028
C5322,8/1/2016,2811
C5322,9/1/2016,3058
C5322,10/1/2016,3402
C5322,11/1/2016,2616
C5322,12/1/2016,2733
C5322,1/1/2017,2567
C5322,2/1/2017,2402
C5322,3/1/2017,2708
C5322,4/1/2017,2400
C5322,5/1/2017,2447
C5322,6/1/2017,2762
C5322,7/1/2017,2677
C5324,1/1/2014,15470
C5324,3/1/2014,16195
C5324,7/1/2014,13833
C5324,9/1/2014,17337
C5324,10/1/2014,16394
C5324,11/1/2014,14067
C5324,12/1/2014,14937
C5324,6/1/2015,18312
C5324,7/1/2015,19078
C5324,8/1/2015,21216
C5324,9/1/2015,19890
C5324,10/1/2015,22492
C5324,11/1/2015,19214
C5324,12/1/2015,17390
C5324,1/1/2016,18471
C5324,2/1/2016,18289
C5324,3/1/2016,19561
C5324,4/1/2016,18977
C5324,5/1/2016,18625
C5324,6/1/2016,16447
C5324,7/1/2016,17648
C5324,8/1/2016,17237
C5324,9/1/2016,17034
C5324,10/1/2016,17437
C5324,11/1/2016,15724
C5324,12/1/2016,15952
C5324,1/1/2017,16628
C5324,2/1/2017,16045
C5324,3/1/2017,18726
C5324,4/1/2017,18571
C5324,5/1/2017,18011
C5324,6/1/2017,17174
C5324,7/1/2017,18192
C5325,3/1/2014,381
C5325,7/1/2014,518
C5325,9/1/2014,953
C5325,10/1/2014,951
C5325,11/1/2014,1134
C5325,12/1/2014,287
C5325,1/1/2016,1
C5325,5/1/2016,72
C5325,6/1/2016,682
C5325,7/1/2016,779
C5325,8/1/2016,764
C5325,9/1/2016,813
C5325,10/1/2016,808
C5325,11/1/2016,779
C5325,12/1/2016,1003
C5325,1/1/2017,991
C5325,2/1/2017,990
C5325,3/1/2017,426
C5325,4/1/2017,21
C5325,5/1/2017,34
C5325,6/1/2017,5
C5325,7/1/2017,6
C5446,1/1/2014,16539
C5446,3/1/2014,16061
C5446,7/1/2014,12768
C5446,9/1/2014,13432
C5446,10/1/2014,13015
C5446,11/1/2014,14395
C5446,12/1/2014,19936
C5446,6/1/2015,13083
C5446,7/1/2015,14650
C5446,8/1/2015,19021
C5446,9/1/2015,18213
C5446,10/1/2015,16580
C5446,11/1/2015,15863
C5446,12/1/2015,19916
C5446,1/1/2016,14276
C5446,2/1/2016,13385
C5446,3/1/2016,14323
C5446,4/1/2016,18583
C5446,5/1/2016,15911
C5446,6/1/2016,13517
C5446,7/1/2016,15342
C5446,8/1/2016,15084
C5446,9/1/2016,14950
C5446,10/1/2016,16738
C5446,11/1/2016,17464
C5446,12/1/2016,26174
C5446,1/1/2017,19958
C5446,2/1/2017,17003
C5446,3/1/2017,18716
C5446,4/1/2017,19846
C5446,5/1/2017,20173
C5446,6/1/2017,18369
C5446,7/1/2017,19805
C6022,3/1/2014,72
C6022,7/1/2014,163
C6022,9/1/2014,160
C6022,10/1/2014,50
C6022,11/1/2014,5
C6022,12/1/2014,169
C6022,6/1/2015,207
C6022,7/1/2015,301
C6022,8/1/2015,417
C6022,9/1/2015,359
C6022,10/1/2015,62
C6022,11/1/2015,4
C6022,12/1/2015,179
C6022,1/1/2016,311
C6022,2/1/2016,418
C6022,3/1/2016,442
C6022,4/1/2016,365
C6022,5/1/2016,455
C6022,6/1/2016,436
C6022,7/1/2016,381
C6022,8/1/2016,457
C6022,9/1/2016,488
C6022,10/1/2016,476
C6022,11/1/2016,452
C6022,12/1/2016,485
C6022,1/1/2017,488
C6022,2/1/2017,441
C6022,3/1/2017,442
C6022,4/1/2017,298
C6022,5/1/2017,279
C6022,6/1/2017,295
C6022,7/1/2017,351
C6155,1/1/2013,210
C6155,2/1/2013,119
C6155,3/1/2013,1137
C6155,4/1/2013,1065
C6155,5/1/2013,1046
C6155,6/1/2013,997
C6155,7/1/2013,846
C6155,8/1/2013,879
C6155,9/1/2013,908
C6155,10/1/2013,792
C6155,11/1/2013,879
C6155,12/1/2013,892
C6155,1/1/2014,835
C6155,2/1/2014,926
C6155,3/1/2014,1039
C6155,4/1/2014,960
C6155,5/1/2014,655
C6155,6/1/2014,591
C6155,7/1/2014,643
C6155,8/1/2014,864
C6155,9/1/2014,962
C6155,10/1/2014,816
C6155,11/1/2014,200
C6155,12/1/2014,634
C6155,1/1/2015,1073
C6155,2/1/2015,958
C6155,3/1/2015,1301
C6155,4/1/2015,1131
C6155,5/1/2015,866
C6155,6/1/2015,185
C6155,7/1/2015,26
C6155,8/1/2015,644
C6155,9/1/2015,317
C6155,10/1/2015,752
C6155,11/1/2015,904
C6155,12/1/2015,992
C6155,1/1/2016,977
C6155,2/1/2016,950
C6155,3/1/2016,503
C6155,4/1/2016,430
C6155,5/1/2016,1019
C6155,6/1/2016,455
C6155,7/1/2016,358
C6155,8/1/2016,537
C6155,9/1/2016,399
C6155,10/1/2016,187
C6155,11/1/2016,224
C6155,12/1/2016,489
C6155,1/1/2017,758
C6155,2/1/2017,908
C6155,3/1/2017,1159
C6155,4/1/2017,1119
C6155,5/1/2017,1189
C6155,6/1/2017,1033
C6155,7/1/2017,670
C6206,1/1/2014,1604
C6206,3/1/2014,1705
C6206,7/1/2014,1624
C6206,9/1/2014,1220
C6206,10/1/2014,1969
C6206,11/1/2014,1719
C6206,12/1/2014,1893
C6206,1/1/2015,1601
C6206,2/1/2015,418
C6206,3/1/2015,147
C6206,4/1/2015,2357
C6206,5/1/2015,3318
C6206,6/1/2015,1995
C6206,7/1/2015,2077
C6206,8/1/2015,1980
C6206,9/1/2015,2008
C6206,10/1/2015,1946
C6206,11/1/2015,1074
C6206,12/1/2015,820
C6206,1/1/2016,1020
C6206,2/1/2016,1501
C6206,3/1/2016,1580
C6206,4/1/2016,1097
C6206,5/1/2016,2172
C6206,6/1/2016,2337
C6206,7/1/2016,2319
C6206,8/1/2016,2411
C6206,9/1/2016,2407
C6206,10/1/2016,2244
C6206,11/1/2016,1657
C6206,12/1/2016,2608
C6206,1/1/2017,3915
C6206,2/1/2017,2866
C6206,3/1/2017,2013
C6206,4/1/2017,2521
C6206,5/1/2017,3254
C6206,6/1/2017,3503
C6206,7/1/2017,4193
C6212,1/1/2014,899
C6212,3/1/2014,855
C6212,7/1/2014,1130
C6212,9/1/2014,1678
C6212,10/1/2014,2182
C6212,11/1/2014,2678
C6212,12/1/2014,3182
C6212,1/1/2015,3480
C6212,2/1/2015,3183
C6212,3/1/2015,3818
C6212,4/1/2015,3648
C6212,5/1/2015,3935
C6212,6/1/2015,3653
C6212,7/1/2015,3903
C6212,8/1/2015,4299
C6212,9/1/2015,4361
C6212,10/1/2015,4094
C6212,11/1/2015,3603
C6212,12/1/2015,4058
C6212,1/1/2016,3968
C6212,2/1/2016,3158
C6212,3/1/2016,3860
C6212,4/1/2016,4955
C6212,5/1/2016,4042
C6212,6/1/2016,3544
C6212,7/1/2016,4737
C6212,8/1/2016,4587
C6212,9/1/2016,4548
C6212,10/1/2016,4773
C6212,11/1/2016,5111
C6212,12/1/2016,5799
C6212,1/1/2017,6500
C6212,2/1/2017,4832
C6212,3/1/2017,5416
C6212,4/1/2017,6554
C6212,5/1/2017,6328
C6212,6/1/2017,7185
C6212,7/1/2017,6444
C6222,8/1/2015,192
C6222,9/1/2015,427
C6222,10/1/2015,302
C6222,11/1/2015,289
C6222,12/1/2015,337
C6222,1/1/2016,66
C6222,2/1/2016,132
C6222,3/1/2016,178
C6222,4/1/2016,234
C6222,5/1/2016,254
C6222,6/1/2016,232
C6222,7/1/2016,274
C6222,8/1/2016,264
C6222,9/1/2016,276
C6222,10/1/2016,262
C6222,11/1/2016,414
C6222,12/1/2016,2152
C6222,1/1/2017,1548
C6222,2/1/2017,1283
C6222,3/1/2017,1407
C6222,4/1/2017,1879
C6222,5/1/2017,1910
C6222,6/1/2017,1495
C6222,7/1/2017,2355
C6223,1/1/2014,626
C6223,3/1/2014,622
C6223,7/1/2014,1624
C6223,9/1/2014,2218
C6223,10/1/2014,2176
C6223,11/1/2014,1929
C6223,12/1/2014,3095
C6223,1/1/2015,2167
C6223,2/1/2015,1628
C6223,3/1/2015,1673
C6223,4/1/2015,1327
C6223,5/1/2015,1470
C6223,6/1/2015,1515
C6223,7/1/2015,1649
C6223,8/1/2015,1292
C6223,9/1/2015,907
C6223,10/1/2015,1734
C6223,11/1/2015,1933
C6223,12/1/2015,1873
C6223,1/1/2016,1349
C6223,2/1/2016,1458
C6223,3/1/2016,1363
C6223,4/1/2016,1113
C6223,5/1/2016,1322
C6223,6/1/2016,1763
C6223,7/1/2016,7049
C6223,8/1/2016,1353
C6223,9/1/2016,1347
C6223,10/1/2016,1378
C6223,11/1/2016,2651
C6223,12/1/2016,1822
C6223,1/1/2017,1265
C6223,2/1/2017,1009
C6223,3/1/2017,724
C6223,4/1/2017,334
C6223,5/1/2017,1043
C6223,6/1/2017,1153
C6223,7/1/2017,1351
C6230,1/1/2014,1126
C6230,3/1/2014,1071
C6230,7/1/2014,1162
C6230,9/1/2014,1325
C6230,10/1/2014,1362
C6230,11/1/2014,1385
C6230,12/1/2014,1223
C6230,6/1/2015,1122
C6230,7/1/2015,1385
C6230,8/1/2015,1536
C6230,9/1/2015,1514
C6230,10/1/2015,1358
C6230,11/1/2015,1368
C6230,12/1/2015,1412
C6230,1/1/2016,1364
C6230,2/1/2016,1074
C6230,3/1/2016,929
C6230,4/1/2016,699
C6230,5/1/2016,1162
C6230,6/1/2016,997
C6230,7/1/2016,763
C6230,8/1/2016,887
C6230,9/1/2016,1149
C6230,10/1/2016,1161
C6230,11/1/2016,1017
C6230,12/1/2016,1090
C6230,1/1/2017,1367
C6230,2/1/2017,1119
C6230,3/1/2017,1218
C6230,4/1/2017,1232
C6230,5/1/2017,1467
C6230,6/1/2017,1388
C6230,7/1/2017,1725
C6232,1/1/2014,760
C6232,3/1/2014,1204
C6232,7/1/2014,1199
C6232,9/1/2014,2217
C6232,10/1/2014,1620
C6232,11/1/2014,1556
C6232,12/1/2014,1334
C6232,1/1/2015,1603
C6232,2/1/2015,1426
C6232,3/1/2015,1514
C6232,4/1/2015,1521
C6232,5/1/2015,1611
C6232,6/1/2015,1285
C6232,7/1/2015,1138
C6232,8/1/2015,1410
C6232,9/1/2015,1621
C6232,10/1/2015,1212
C6232,11/1/2015,1002
C6232,12/1/2015,824
C6232,1/1/2016,330
C6232,2/1/2016,564
C6232,3/1/2016,1158
C6232,4/1/2016,1015
C6232,5/1/2016,1046
C6232,6/1/2016,889
C6232,7/1/2016,1590
C6232,8/1/2016,1165
C6232,9/1/2016,1562
C6232,10/1/2016,1395
C6232,11/1/2016,1462
C6232,12/1/2016,1346
C6232,1/1/2017,1539
C6232,2/1/2017,965
C6232,3/1/2017,1061
C6232,4/1/2017,941
C6232,5/1/2017,856
C6232,6/1/2017,816
C6232,7/1/2017,700
C6233,6/1/2016,64
C6233,7/1/2016,93
C6233,8/1/2016,68
C6233,9/1/2016,56
C6233,10/1/2016,30
C6233,11/1/2016,61
C6233,12/1/2016,174
C6233,1/1/2017,113
C6233,2/1/2017,8000
C6233,3/1/2017,958
C6233,4/1/2017,28
C6233,5/1/2017,32
C6233,6/1/2017,15
C6233,7/1/2017,10
C6238,1/1/2014,453
C6238,3/1/2014,524
C6238,7/1/2014,478
C6238,9/1/2014,475
C6238,10/1/2014,487
C6238,11/1/2014,382
C6238,12/1/2014,596
C6238,1/1/2015,435
C6238,2/1/2015,451
C6238,3/1/2015,390
C6238,4/1/2015,473
C6238,5/1/2015,569
C6238,6/1/2015,309
C6238,7/1/2015,273
C6238,8/1/2015,456
C6238,9/1/2015,470
C6238,10/1/2015,443
C6238,11/1/2015,342
C6238,12/1/2015,507
C6238,1/1/2016,298
C6238,2/1/2016,347
C6238,3/1/2016,360
C6238,4/1/2016,295
C6238,5/1/2016,433
C6238,6/1/2016,356
C6238,7/1/2016,477
C6238,8/1/2016,467
C6238,9/1/2016,403
C6238,10/1/2016,423
C6238,11/1/2016,519
C6238,12/1/2016,672
C6238,1/1/2017,371
C6238,2/1/2017,428
C6238,3/1/2017,571
C6238,4/1/2017,589
C6238,5/1/2017,474
C6238,6/1/2017,468
C6238,7/1/2017,472
C6241,10/1/2015,564
C6241,11/1/2015,598
C6241,12/1/2015,549
C6241,1/1/2016,471
C6241,2/1/2016,467
C6241,3/1/2016,762
C6241,4/1/2016,552
C6241,5/1/2016,449
C6241,6/1/2016,379
C6241,7/1/2016,597
C6241,8/1/2016,544
C6241,9/1/2016,453
C6241,10/1/2016,414
C6241,11/1/2016,505
C6241,12/1/2016,437
C6241,1/1/2017,392
C6241,2/1/2017,430
C6241,3/1/2017,498
C6241,4/1/2017,765
C6241,5/1/2017,1074
C6241,6/1/2017,570
C6241,7/1/2017,431
C6242,10/1/2015,7899
C6242,11/1/2015,6898
C6242,12/1/2015,6123
C6242,1/1/2016,4979
C6242,2/1/2016,3010
C6242,3/1/2016,6305
C6242,4/1/2016,7194
C6242,5/1/2016,7719
C6242,6/1/2016,5920
C6242,7/1/2016,6315
C6242,8/1/2016,7067
C6242,9/1/2016,9147
C6242,10/1/2016,8207
C6242,11/1/2016,8044
C6242,12/1/2016,10679
C6242,1/1/2017,16260
C6242,2/1/2017,8657
C6242,3/1/2017,8988
C6242,4/1/2017,9449
C6242,5/1/2017,8620
C6242,6/1/2017,9603
C6242,7/1/2017,14965
C6246,1/1/2014,532
C6246,3/1/2014,561
C6246,7/1/2014,984
C6246,9/1/2014,1241
C6246,10/1/2014,1301
C6246,11/1/2014,1245
C6246,12/1/2014,1744
C6246,1/1/2015,1471
C6246,2/1/2015,1249
C6246,3/1/2015,1604
